IID,ancestry,white_brit,Unnamed: 0
2037334,Caribbean,0,105562
5116435,Caribbean,0,436239
3876706,Caribbean,0,144556
2913357,Caribbean,0,92781
5171478,Caribbean,0,378267
3576216,Caribbean,0,169487
1417321,Caribbean,0,89325
5338329,Caribbean,0,311322
2368302,Caribbean,0,434033
4479277,Caribbean,0,81110
2224983,Caribbean,0,73585
1820365,Caribbean,0,271513
2001943,Caribbean,0,49373
3861528,Caribbean,0,103035
4139719,Caribbean,0,17600
1879835,Caribbean,0,185726
1257997,Caribbean,0,346844
3448702,Caribbean,0,312685
4568848,Caribbean,0,362312
5001513,Caribbean,0,159743
2334040,Caribbean,0,81492
5421648,Caribbean,0,15942
5006854,Caribbean,0,197935
5070625,Caribbean,0,130499
5527958,Caribbean,0,102401
1715292,Caribbean,0,180185
4209513,Caribbean,0,335819
4164170,Caribbean,0,159397
2658849,Caribbean,0,223812
2578750,Caribbean,0,3930
4696984,Caribbean,0,433138
3513298,Caribbean,0,236370
3470671,Caribbean,0,269548
1907431,Caribbean,0,383711
3373392,Caribbean,0,268116
4802874,Caribbean,0,112016
3892014,Caribbean,0,242865
1326469,Caribbean,0,82983
2607164,Caribbean,0,171917
4122458,Caribbean,0,206055
1997378,Caribbean,0,316404
1435529,Caribbean,0,249991
6011692,Caribbean,0,47375
3825894,Caribbean,0,368434
2175474,Caribbean,0,286446
4435592,Caribbean,0,392045
5070289,Caribbean,0,183929
1967585,Caribbean,0,237656
5542730,Caribbean,0,340281
6002377,Caribbean,0,32222
4053678,Caribbean,0,426568
2702376,Caribbean,0,218555
3048155,Caribbean,0,28967
4944319,Caribbean,0,299067
5944260,Caribbean,0,159444
3344447,Caribbean,0,95176
3441713,Caribbean,0,147431
5561540,Caribbean,0,297889
5817209,Caribbean,0,373800
4874798,Caribbean,0,276062
4062795,Caribbean,0,429477
2024116,Caribbean,0,57676
2003108,Caribbean,0,7588
1279415,Caribbean,0,108499
5346039,Caribbean,0,217108
2935549,Caribbean,0,97931
1539636,Caribbean,0,74891
4610916,Caribbean,0,159405
5254004,Caribbean,0,21043
5874182,Caribbean,0,16709
5270750,Caribbean,0,202375
5128392,Caribbean,0,77812
2607638,Caribbean,0,276707
5269860,Caribbean,0,271056
4663179,Caribbean,0,165055
4537162,Caribbean,0,311896
4365184,Caribbean,0,14292
2214711,Caribbean,0,395436
4819096,Caribbean,0,101443
3769512,Caribbean,0,263650
2961893,Caribbean,0,188422
1093411,Caribbean,0,152833
1851768,Caribbean,0,238950
1153296,Caribbean,0,251529
5791406,Caribbean,0,432859
3176161,Caribbean,0,15809
5939024,Caribbean,0,422090
1008113,Caribbean,0,414400
1877120,Caribbean,0,41337
4906319,Caribbean,0,62038
2661263,Caribbean,0,112908
1727387,Caribbean,0,95067
3086106,Caribbean,0,290315
4269134,Caribbean,0,183290
1550706,Caribbean,0,399756
3490411,Caribbean,0,419449
3042454,Caribbean,0,228137
3962145,Caribbean,0,228656
1069735,Caribbean,0,107224
4508689,Caribbean,0,1326
1617459,Caribbean,0,384886
3200903,Caribbean,0,255691
5708878,Caribbean,0,73756
5242782,Caribbean,0,91812
1755942,Caribbean,0,98541
4678595,Caribbean,0,179695
4520842,Caribbean,0,320043
1118035,Caribbean,0,140518
1258675,Caribbean,0,277020
4763624,Caribbean,0,107987
3726876,Caribbean,0,86518
4666411,Caribbean,0,225854
2932703,Caribbean,0,410061
5735616,Caribbean,0,265940
4956088,Caribbean,0,133606
5046570,Caribbean,0,212761
5813184,Caribbean,0,182196
2706325,Caribbean,0,106556
4046526,Caribbean,0,73758
5276433,Caribbean,0,181679
4386463,Caribbean,0,97333
1605605,Caribbean,0,42744
5265753,Caribbean,0,208756
2658777,Caribbean,0,413188
1005792,Caribbean,0,413027
3308416,Caribbean,0,361631
4913516,Caribbean,0,13522
3080942,Caribbean,0,224372
1721156,Caribbean,0,410451
2585888,Caribbean,0,414440
1129492,Caribbean,0,188979
4036675,Caribbean,0,360198
5492307,Caribbean,0,93979
3186898,Caribbean,0,232175
5687549,Caribbean,0,249656
5150114,Caribbean,0,238009
5880300,Caribbean,0,159843
3652452,Caribbean,0,239465
1365832,Caribbean,0,208739
3750689,Caribbean,0,381356
5888937,Caribbean,0,175311
5876224,Caribbean,0,314496
2843066,Caribbean,0,93864
1465199,Caribbean,0,100877
4607365,Caribbean,0,260574
5247236,Caribbean,0,161853
5853449,Caribbean,0,165701
5753480,Caribbean,0,200428
5151728,Caribbean,0,177060
5846993,Caribbean,0,306948
3298231,Caribbean,0,335318
1317782,Caribbean,0,325807
2039178,Caribbean,0,333117
4414065,Caribbean,0,88090
6023341,Caribbean,0,412100
3587433,Caribbean,0,427918
3237140,Caribbean,0,284834
3895282,Caribbean,0,96605
2909579,Caribbean,0,159680
3230943,Caribbean,0,20501
5224678,Caribbean,0,343008
5250880,Caribbean,0,64425
2387162,Caribbean,0,67489
2453822,Caribbean,0,218082
2430079,Caribbean,0,56920
1741939,Caribbean,0,35661
3687079,Caribbean,0,103797
5805438,Caribbean,0,256470
3655016,Caribbean,0,233158
5666732,Caribbean,0,209196
1934893,Caribbean,0,203170
5056514,Caribbean,0,32063
5389446,Caribbean,0,167219
4165025,Caribbean,0,423068
1575794,Caribbean,0,302730
2662113,Caribbean,0,29533
1471684,Caribbean,0,275043
2952049,Caribbean,0,355433
5569778,Caribbean,0,101888
5410788,Caribbean,0,68849
5574412,Caribbean,0,141058
3744859,Caribbean,0,212479
2234231,Caribbean,0,75754
4543266,Caribbean,0,40247
4663628,Caribbean,0,260564
2172955,Caribbean,0,122815
2854937,Caribbean,0,217634
2246769,Caribbean,0,29814
4589495,Caribbean,0,427876
2976289,Caribbean,0,431213
1068747,Caribbean,0,94153
2956311,Caribbean,0,85954
3164669,Caribbean,0,170051
2764064,Caribbean,0,280058
5061806,Caribbean,0,261595
5195213,Caribbean,0,224473
4885528,Caribbean,0,84506
1402152,Caribbean,0,373982
1578448,Caribbean,0,161157
3549053,Caribbean,0,78918
5135860,Caribbean,0,28868
3220809,Caribbean,0,269171
3232785,Caribbean,0,344944
1580505,Caribbean,0,39975
4162395,Caribbean,0,27889
2782883,Caribbean,0,109811
5962188,Caribbean,0,29456
2386144,Caribbean,0,97915
5238609,Caribbean,0,134337
1524445,Caribbean,0,138725
4372567,Caribbean,0,155912
1194604,Caribbean,0,128725
5353970,Caribbean,0,412556
3391713,Caribbean,0,102575
4468199,Caribbean,0,393167
1022855,Caribbean,0,200942
5157329,Caribbean,0,120349
4439493,Caribbean,0,390150
5149304,Caribbean,0,358022
5763375,Caribbean,0,238662
1794276,Caribbean,0,427855
4091190,Caribbean,0,138125
3416741,Caribbean,0,80752
1786063,Caribbean,0,255497
3024758,Caribbean,0,263347
4924379,Caribbean,0,361462
1856222,Caribbean,0,155340
4339396,Caribbean,0,45522
2360363,Caribbean,0,177277
3815168,Caribbean,0,56028
3458958,Caribbean,0,249617
5117985,Caribbean,0,100081
3062662,Caribbean,0,187818
4538216,Caribbean,0,394435
4666326,Caribbean,0,289446
3678986,Caribbean,0,387994
3527711,Caribbean,0,288020
2967330,Caribbean,0,267290
1372993,Caribbean,0,74051
5928922,Caribbean,0,219894
2937445,Caribbean,0,240426
5539096,Caribbean,0,305292
3026700,Caribbean,0,201867
1191046,Caribbean,0,54754
4157989,Caribbean,0,309464
4886762,Caribbean,0,342179
5713458,Caribbean,0,154406
4202512,Caribbean,0,307487
3184380,Caribbean,0,275628
5614003,Caribbean,0,298229
6016083,Caribbean,0,371952
1862728,Caribbean,0,407198
3532926,Caribbean,0,158103
1844439,Caribbean,0,53630
2931372,Caribbean,0,184105
4236729,Caribbean,0,414588
4736927,Caribbean,0,116939
1241454,Caribbean,0,161025
1316404,Caribbean,0,107230
2351317,Caribbean,0,99650
2989777,Caribbean,0,209811
4047074,Caribbean,0,254345
3754958,Caribbean,0,374356
3598311,Caribbean,0,408746
5745970,Caribbean,0,188128
1321421,Caribbean,0,159001
1254825,Caribbean,0,325514
5744573,Caribbean,0,389402
2771311,Caribbean,0,243910
4508246,Caribbean,0,199031
2267706,Caribbean,0,310011
5793941,Caribbean,0,218801
2089367,Caribbean,0,390603
5047216,Caribbean,0,418912
1208423,Caribbean,0,399529
3148141,Caribbean,0,89967
3482255,Caribbean,0,118057
4229689,Caribbean,0,147363
5717456,Caribbean,0,4053
3093892,Caribbean,0,53594
4161085,Caribbean,0,132736
3427639,Caribbean,0,40903
1569677,Caribbean,0,436542
1247771,Caribbean,0,360334
2730122,Caribbean,0,191718
3419778,Caribbean,0,220151
2079328,Caribbean,0,67265
5653853,Caribbean,0,349386
4098465,Caribbean,0,401452
5498563,Caribbean,0,270988
5221047,Caribbean,0,51127
5805216,Caribbean,0,305629
4950254,Caribbean,0,32763
3266433,Caribbean,0,29730
1601570,Caribbean,0,45606
5897098,Caribbean,0,65936
1069213,Caribbean,0,29462
5074629,Caribbean,0,213799
5054293,Caribbean,0,334685
5324540,Caribbean,0,161860
3193224,Caribbean,0,424114
2018983,Caribbean,0,41969
1464794,Caribbean,0,124253
3422470,Caribbean,0,52314
4514104,Caribbean,0,175858
5217398,Caribbean,0,145523
1111764,Caribbean,0,210050
1208320,Caribbean,0,324734
3347438,Caribbean,0,400904
5955173,Caribbean,0,111693
4024642,Caribbean,0,192773
3857372,Caribbean,0,159740
2881450,Caribbean,0,417540
2780685,Caribbean,0,333447
1835296,Caribbean,0,428775
1191415,Caribbean,0,115747
4381628,Caribbean,0,152891
1798320,Caribbean,0,110514
3515447,Caribbean,0,90504
1675986,Caribbean,0,380324
6013976,Caribbean,0,211106
4596589,Caribbean,0,412987
4272829,Caribbean,0,4828
4345349,Caribbean,0,425289
1310814,Caribbean,0,112440
5867761,Caribbean,0,170916
4586319,Caribbean,0,251293
1774166,Caribbean,0,338700
2539568,Caribbean,0,402180
1229562,Caribbean,0,69803
2972660,Caribbean,0,284623
5067111,Caribbean,0,245451
5905656,Caribbean,0,222197
5586449,Caribbean,0,276750
1848431,Caribbean,0,200690
1234174,Caribbean,0,32069
1101896,Caribbean,0,239277
1050836,Caribbean,0,352954
3200538,Caribbean,0,411513
5854411,Caribbean,0,292556
5589866,Caribbean,0,418808
2585615,Caribbean,0,263179
4979279,Caribbean,0,428013
1921264,Caribbean,0,207843
5273643,Caribbean,0,73731
1690829,Caribbean,0,345146
4756138,Caribbean,0,132198
1073662,Caribbean,0,113486
1675880,Caribbean,0,266717
2149975,Caribbean,0,206630
4641914,Caribbean,0,154931
4964221,Caribbean,0,110309
5525803,Caribbean,0,38100
3713863,Caribbean,0,216252
3245968,Caribbean,0,356234
5774659,Caribbean,0,22489
3749421,Caribbean,0,392407
5117323,Caribbean,0,21350
1336119,Caribbean,0,412043
4300525,Caribbean,0,416981
5086229,Caribbean,0,52018
1987532,Caribbean,0,16415
3106213,Caribbean,0,218162
3548024,Caribbean,0,134
4721432,Caribbean,0,417631
3592021,Caribbean,0,92060
4526740,Caribbean,0,266447
4934675,Caribbean,0,302732
3603769,Caribbean,0,220365
1485350,Caribbean,0,45824
2145171,Caribbean,0,50422
5444377,Caribbean,0,436996
4167684,Caribbean,0,125950
3025498,Caribbean,0,21622
1136478,Caribbean,0,390240
1100662,Caribbean,0,205759
2078966,Caribbean,0,244123
1043412,Caribbean,0,81896
5770845,Caribbean,0,193893
1414002,Caribbean,0,279543
5579972,Caribbean,0,170773
5191864,Caribbean,0,428870
3673792,Caribbean,0,375663
3264427,Caribbean,0,296002
2163814,Caribbean,0,252956
5453770,Caribbean,0,62408
4671679,Caribbean,0,367994
1213688,Caribbean,0,30962
2021268,Caribbean,0,14497
1000600,Caribbean,0,118518
3834434,Caribbean,0,148825
4140031,Caribbean,0,324425
1595043,Caribbean,0,404407
1483432,Caribbean,0,370331
4237904,Caribbean,0,43023
1520681,Caribbean,0,216259
2027135,Caribbean,0,383848
5413762,Caribbean,0,206533
2791109,Caribbean,0,222894
4159229,Caribbean,0,231199
2496209,Caribbean,0,17957
5969640,Caribbean,0,325470
3102278,Caribbean,0,22594
4142565,Caribbean,0,240034
3435543,Caribbean,0,432504
2530069,Caribbean,0,123933
5749358,Caribbean,0,36779
4415409,Caribbean,0,28465
5339946,Caribbean,0,41646
3878575,Caribbean,0,378196
1263788,Caribbean,0,304747
3323947,Caribbean,0,337812
2640515,Caribbean,0,436076
4711090,Caribbean,0,303375
1591184,Caribbean,0,286705
5979184,Caribbean,0,63552
4074495,Caribbean,0,116364
1734406,Caribbean,0,155300
2622675,Caribbean,0,348406
5857710,Caribbean,0,398805
5258411,Caribbean,0,197079
2289996,Caribbean,0,407217
5815510,Caribbean,0,426067
4978470,Caribbean,0,142616
4714919,Caribbean,0,306213
2803004,Caribbean,0,26907
3154557,Caribbean,0,167038
4794256,Caribbean,0,404369
3314061,Caribbean,0,278922
1727095,Caribbean,0,432179
4484728,Caribbean,0,107047
2285257,Caribbean,0,180592
1329988,Caribbean,0,214289
4128572,Caribbean,0,22240
1987766,Caribbean,0,269690
1536991,Caribbean,0,332763
1120366,Caribbean,0,257782
4303938,Caribbean,0,210574
5102696,Caribbean,0,362303
1021215,Caribbean,0,194473
1551469,Caribbean,0,305295
5650704,Caribbean,0,204872
3373809,Caribbean,0,428903
5393631,Caribbean,0,227826
4405873,Caribbean,0,285001
5005635,Caribbean,0,315366
4875419,Caribbean,0,124458
2041681,Caribbean,0,266525
3170370,Caribbean,0,119917
5982190,Caribbean,0,14148
2597210,Caribbean,0,418328
4474281,Caribbean,0,358669
5465213,Caribbean,0,256595
4859733,Caribbean,0,200687
2972920,Caribbean,0,113241
4189635,Caribbean,0,273325
5132986,Caribbean,0,49859
1739334,Caribbean,0,351379
5969589,Caribbean,0,343537
2650114,Caribbean,0,268398
3435634,Caribbean,0,350791
2912197,Caribbean,0,140451
1948381,Caribbean,0,413583
1647520,Caribbean,0,304891
1603102,Caribbean,0,6944
3417203,Caribbean,0,16199
2797088,Caribbean,0,95727
2986774,Caribbean,0,296089
5022393,Caribbean,0,398468
5509011,Caribbean,0,251886
4369578,Caribbean,0,40609
1026674,Caribbean,0,222646
2571457,Caribbean,0,152723
4240438,Caribbean,0,314987
4949394,Caribbean,0,262249
1819779,Caribbean,0,362450
5512088,Caribbean,0,16680
4075479,Caribbean,0,3508
1407486,Caribbean,0,402498
3391683,Caribbean,0,137118
1498883,Caribbean,0,230629
2339379,Caribbean,0,234956
1819469,Caribbean,0,85176
2016204,Caribbean,0,143795
4658757,Caribbean,0,187064
1600644,Caribbean,0,348283
2054975,Caribbean,0,20205
5133659,Caribbean,0,129623
2371421,Caribbean,0,232548
2781454,Caribbean,0,226801
5668848,Caribbean,0,152798
4018843,Caribbean,0,364095
1354007,Caribbean,0,135874
4005257,Caribbean,0,409263
2695441,Caribbean,0,142411
1044526,Caribbean,0,298379
3870276,Caribbean,0,437309
3534991,Caribbean,0,233271
5058433,Caribbean,0,332036
4809363,Caribbean,0,10646
2501731,Caribbean,0,75350
3687753,Caribbean,0,92763
4967825,Caribbean,0,343439
3068005,Caribbean,0,4041
4516691,Caribbean,0,241787
4001828,Caribbean,0,61801
3801785,Caribbean,0,302023
5883886,Caribbean,0,151782
1391416,Caribbean,0,346530
2535348,Caribbean,0,191457
5056287,Caribbean,0,148457
3526336,Caribbean,0,185728
3534882,Caribbean,0,226625
2156274,Caribbean,0,20379
1964509,Caribbean,0,156560
5819691,Caribbean,0,388246
1008497,Caribbean,0,332177
2213202,Caribbean,0,10309
1376969,Caribbean,0,390036
4086418,Caribbean,0,426086
3442472,Caribbean,0,233164
3808045,Caribbean,0,148473
6024569,Caribbean,0,295413
4263974,Caribbean,0,357735
5805944,Caribbean,0,74636
4200997,Caribbean,0,112146
1138126,Caribbean,0,397236
1213938,Caribbean,0,407976
4506914,Caribbean,0,171686
2758277,Caribbean,0,190816
5874314,Caribbean,0,274902
1588815,Caribbean,0,337671
5459762,Caribbean,0,250043
3003210,Caribbean,0,281266
3780698,Caribbean,0,203699
5839627,Caribbean,0,56025
3128560,Caribbean,0,260192
4463377,Caribbean,0,45173
1866691,Caribbean,0,325291
1383263,Caribbean,0,351372
3068599,Caribbean,0,385841
5545833,Caribbean,0,104108
3639771,Caribbean,0,275535
5708883,Caribbean,0,336251
4300840,Caribbean,0,12387
3003234,Caribbean,0,332827
5049837,Caribbean,0,140527
4857148,Caribbean,0,147816
3288884,Caribbean,0,35335
4992398,Caribbean,0,329492
1416296,Caribbean,0,200290
1182522,Caribbean,0,337152
4432973,Caribbean,0,362901
4909735,Caribbean,0,344075
4002410,Caribbean,0,90244
4805586,Caribbean,0,40353
3223781,Caribbean,0,144187
2454538,Caribbean,0,200094
2377883,Caribbean,0,194996
2821835,Caribbean,0,155951
1698007,Caribbean,0,394865
3477376,Caribbean,0,99139
5286568,Caribbean,0,56486
2627989,Caribbean,0,168141
1081023,Caribbean,0,215224
1567727,Caribbean,0,337118
2750357,Caribbean,0,88116
3376094,Caribbean,0,180844
3783204,Caribbean,0,209913
3326747,Caribbean,0,156206
1674734,Caribbean,0,274425
5883037,Caribbean,0,294097
3953415,Caribbean,0,286401
1993262,Caribbean,0,179374
4292197,Caribbean,0,239723
3941078,Caribbean,0,287244
2691175,Caribbean,0,318296
4488108,Caribbean,0,18348
3671181,Caribbean,0,332315
4387979,Caribbean,0,110927
3659412,Caribbean,0,29447
5057612,Caribbean,0,421117
2070990,Caribbean,0,143308
2507288,Caribbean,0,47073
2742580,Caribbean,0,308555
1766030,Caribbean,0,308130
5699477,Caribbean,0,219770
5733238,Caribbean,0,392827
4443365,Caribbean,0,75258
5160635,Caribbean,0,278413
3379663,Caribbean,0,295777
5890718,Caribbean,0,6505
3566210,Caribbean,0,60242
1444993,Caribbean,0,375640
4592117,Caribbean,0,63310
3185961,Caribbean,0,215381
4792306,Caribbean,0,225195
5036218,Caribbean,0,173464
3514464,Caribbean,0,128149
4427812,Caribbean,0,400525
2686025,Caribbean,0,234467
5671281,Caribbean,0,186018
2869589,Caribbean,0,57956
2909430,Caribbean,0,2435
2349012,Caribbean,0,303982
1795748,Caribbean,0,315178
4646084,Caribbean,0,315420
4878612,Caribbean,0,89635
1670050,Caribbean,0,397402
5169912,Caribbean,0,96006
2454765,Caribbean,0,432785
2273772,Caribbean,0,223593
3863907,Caribbean,0,31143
3055092,Caribbean,0,97095
3498368,Caribbean,0,411487
4981673,Caribbean,0,196676
1388606,Caribbean,0,176333
3063488,Caribbean,0,248947
1751149,Caribbean,0,277530
4975234,Caribbean,0,121253
5562679,Caribbean,0,370350
2839165,Caribbean,0,63858
2738854,Caribbean,0,222429
2360015,Caribbean,0,38700
5290317,Caribbean,0,432298
3503295,Caribbean,0,422239
1191035,Caribbean,0,398479
1813542,Caribbean,0,45487
5906655,Caribbean,0,142270
2324815,Caribbean,0,310067
4733580,Caribbean,0,138730
5585787,Caribbean,0,230746
5186462,Caribbean,0,293000
1532142,Caribbean,0,268217
2514013,Caribbean,0,205683
2043196,Caribbean,0,364802
3106760,Caribbean,0,198860
2692824,Caribbean,0,125713
4973924,Caribbean,0,88832
3702237,Caribbean,0,202377
2779326,Caribbean,0,118402
1478845,Caribbean,0,35615
3603863,Caribbean,0,94175
2089380,Caribbean,0,288473
1129185,Caribbean,0,247277
4734916,Caribbean,0,356761
5338430,Caribbean,0,379438
2730336,Caribbean,0,417016
4056029,Caribbean,0,378049
3780206,Caribbean,0,297734
3947395,Caribbean,0,397791
3884389,Caribbean,0,326875
2311575,Caribbean,0,166427
5570461,Caribbean,0,139451
1758952,Caribbean,0,284523
2411742,Caribbean,0,390185
1348634,Caribbean,0,308895
4753789,Caribbean,0,266124
3651225,Caribbean,0,195708
2147737,Caribbean,0,48139
2022977,Caribbean,0,268198
1184589,Caribbean,0,180902
1723202,Caribbean,0,243223
4966095,Caribbean,0,84456
1667046,Caribbean,0,96634
5606710,Caribbean,0,407822
1382932,Caribbean,0,319005
5524539,Caribbean,0,203559
2599982,Caribbean,0,413251
1491731,Caribbean,0,383097
4832445,Caribbean,0,89774
4695918,Caribbean,0,297497
1465924,Caribbean,0,51224
2519161,Caribbean,0,84807
2842988,Caribbean,0,144612
1564774,Caribbean,0,198125
5081754,Caribbean,0,140449
2153708,Caribbean,0,6727
5214805,Caribbean,0,75728
2706298,Caribbean,0,231697
3418665,Caribbean,0,228765
5371434,Caribbean,0,89848
2228241,Caribbean,0,171904
5398075,Caribbean,0,435417
4155600,Caribbean,0,11058
3728881,Caribbean,0,305117
2774549,Caribbean,0,108583
4653150,Caribbean,0,291966
3944708,Caribbean,0,85724
1788327,Caribbean,0,345012
5907733,Caribbean,0,169663
1192629,Caribbean,0,432950
1533642,Caribbean,0,432363
4815899,Caribbean,0,385440
5604404,Caribbean,0,40624
1392189,Caribbean,0,11055
5049148,Caribbean,0,155808
5031025,Caribbean,0,337119
4430020,Caribbean,0,253101
1362586,Caribbean,0,288139
4521394,Caribbean,0,67839
4890985,Caribbean,0,230009
5519514,Caribbean,0,306696
5931874,Caribbean,0,288386
4431773,Caribbean,0,111692
2165318,Caribbean,0,316636
4420532,Caribbean,0,140634
4797511,Caribbean,0,217711
3219526,Caribbean,0,328595
1543086,Caribbean,0,313634
1558717,Caribbean,0,176415
3536292,Caribbean,0,264489
1976449,Caribbean,0,405447
4515116,Caribbean,0,116116
2910000,Caribbean,0,199901
4423990,Caribbean,0,412545
2372850,Caribbean,0,276113
5137300,Caribbean,0,423976
4537744,Caribbean,0,316626
5874598,Caribbean,0,422459
2667810,Caribbean,0,365589
4895888,Caribbean,0,223080
5515796,Caribbean,0,418952
4764545,Caribbean,0,413484
4072108,Caribbean,0,246019
5310655,Caribbean,0,156214
3475832,Caribbean,0,57950
2855453,Caribbean,0,96589
4872126,Caribbean,0,90103
2234688,Caribbean,0,1552
5183138,Caribbean,0,216255
2155157,Caribbean,0,185182
5814301,Caribbean,0,242685
2774767,Caribbean,0,13027
3056251,Caribbean,0,192270
2708057,Caribbean,0,175153
2874180,Caribbean,0,106522
2115287,Caribbean,0,98740
4590485,Caribbean,0,260182
5957631,Caribbean,0,386944
1220289,Caribbean,0,395248
3767964,Caribbean,0,374063
1680956,Caribbean,0,310079
3121508,Caribbean,0,313802
3096118,Caribbean,0,361910
3204479,Caribbean,0,400213
5811769,Caribbean,0,257723
2578191,Caribbean,0,64559
5352548,Caribbean,0,60241
3445987,Caribbean,0,241320
3667115,Caribbean,0,386848
1429702,Caribbean,0,203172
3398156,Caribbean,0,27977
5045441,Caribbean,0,44321
4212395,Caribbean,0,255327
5307159,Caribbean,0,44871
5113166,Caribbean,0,121664
4970981,Caribbean,0,16197
5082100,Caribbean,0,71829
4967977,Caribbean,0,365562
1796834,Caribbean,0,34421
1745155,Caribbean,0,280796
3756205,Caribbean,0,132910
3736719,Caribbean,0,36584
1759872,Caribbean,0,252602
3371337,Caribbean,0,269691
4248225,Caribbean,0,130178
4736973,Caribbean,0,174516
2840253,Caribbean,0,168140
4864687,Caribbean,0,32946
3043728,Caribbean,0,398069
4061074,Caribbean,0,366043
4447855,Caribbean,0,171437
5059777,Caribbean,0,344518
3416381,Caribbean,0,122326
1540833,Caribbean,0,151616
4158365,Caribbean,0,355503
2383075,Caribbean,0,315434
4792846,Caribbean,0,400513
3045712,Caribbean,0,264534
3650564,Caribbean,0,128618
2762004,Caribbean,0,324412
2590734,Caribbean,0,245745
2383340,Caribbean,0,261218
1148173,Caribbean,0,106671
5045343,Caribbean,0,160675
2754282,Caribbean,0,53930
3324277,Caribbean,0,69211
3916413,Caribbean,0,144842
3184117,Caribbean,0,63089
1768528,Caribbean,0,70799
1955833,Caribbean,0,97940
3965731,Caribbean,0,235753
3305137,Caribbean,0,29958
4509487,Caribbean,0,69392
3937206,Caribbean,0,421095
3582688,Caribbean,0,57898
2813374,Caribbean,0,261039
2350229,Caribbean,0,326937
4385517,Caribbean,0,279624
4008490,Caribbean,0,430011
5611637,Caribbean,0,380667
1631489,Caribbean,0,19829
1398969,Caribbean,0,31389
3690119,Caribbean,0,415997
1880234,Caribbean,0,347307
3590386,Caribbean,0,264579
4140871,Caribbean,0,168952
5674294,Caribbean,0,37419
3165957,Caribbean,0,374392
1872556,Caribbean,0,46493
